outcome,h-strk,h-pspg,h-papg,h-10w,h-rnk,h-5w,h-lw,h-w,v-strk,v-pspg,v-papg,v-10w,v-rnk,v-5w,v-lw,v-w,h+,h,t,v,v+
-1,3,4.9,4.1,0.5,3,0.6,0.7142857142857143,0.568,-6,3.6,4.7,0.2,5,0.0,0.2857142857142857,0.389
1,1,6.1,4.6,0.6,1,0.4,0.625,0.647,-2,4.8,4.9,0.2,3,0.2,0.3125,0.406
-1,-4,4.5,5.0,0.2,4,0.2,0.3333333333333333,0.382,1,4.5,5.4,0.2,5,0.2,0.3684210526315789,0.375
1,1,5.0,4.6,0.6,3,0.8,0.47619047619047616,0.528,-2,5.0,5.3,0.6,2,0.4,0.5714285714285714,0.471
1,-6,4.0,4.0,0.2,4,0.0,0.42857142857142855,0.455,1,3.6,5.2,0.3,4,0.4,0.3333333333333333,0.378
1,-1,4.6,4.2,0.7,1,0.8,0.5,0.559,1,4.8,4.6,0.5,4,0.4,0.5789473684210527,0.514
-1,-2,4.2,3.9,0.4,2,0.4,0.46153846153846156,0.529,3,4.6,4.7,0.7,1,0.6,0.7142857142857143,0.562
1,-1,4.5,4.1,0.5,3,0.4,0.5789473684210527,0.514,1,4.4,4.2,0.4,4,0.4,0.375,0.474
1,2,3.0,4.1,0.6,5,0.8,0.5,0.4,-2,4.4,4.1,0.6,1,0.6,0.5,0.647
-1,-2,5.7,4.0,0.6,2,0.6,0.75,0.656,4,4.8,3.6,0.8,1,0.8,0.6666666666666666,0.686
-1,-3,4.5,4.9,0.2,4,0.2,0.35714285714285715,0.394,-6,4.4,5.5,0.2,5,0.0,0.3333333333333333,0.355
1,2,3.9,4.5,0.6,5,0.8,0.4375,0.4,-1,5.1,4.8,0.6,2,0.8,0.35,0.486
-1,1,4.5,4.1,0.5,3,0.6,0.6111111111111112,0.529,-1,4.4,4.2,0.4,4,0.2,0.3333333333333333,0.459
-1,-1,4.3,4.0,0.5,2,0.6,0.5,0.545,2,4.7,4.8,0.7,1,0.6,0.6923076923076923,0.548
-1,6,4.6,4.2,0.7,1,1.0,0.5294117647058824,0.576,-1,4.9,4.6,0.4,4,0.2,0.5555555555555556,0.5
1,-1,5.0,4.6,0.6,3,0.6,0.45,0.514,-1,5.1,5.3,0.6,2,0.6,0.6153846153846154,0.485
1,3,4.5,4.4,0.5,5,0.6,0.5555555555555556,0.444,1,3.8,4.9,0.5,3,0.8,0.3333333333333333,0.471
-1,-5,4.0,3.9,0.2,4,0.0,0.46153846153846156,0.469,-3,3.5,5.2,0.3,4,0.2,0.3,0.361
-1,2,4.9,4.6,0.7,1,0.8,0.6,0.639,-1,5.0,3.6,0.7,2,0.8,0.4375,0.571
1,1,3.2,5.1,0.3,5,0.4,0.4375,0.351,-1,5.1,4.5,0.7,2,0.6,0.5384615384615384,0.543
1,2,4.8,4.1,0.5,3,0.4,0.7,0.556,-5,3.5,4.5,0.3,5,0.0,0.3,0.4
-1,1,3.8,4.3,0.3,2,0.4,0.6111111111111112,0.474,-1,4.9,5.1,0.5,3,0.4,0.4444444444444444,0.5
1,4,4.5,4.3,0.6,4,0.8,0.5789473684210527,0.459,-1,3.7,4.9,0.5,5,0.6,0.3125,0.457
1,-1,3.2,5.2,0.3,5,0.2,0.4,0.333,2,5.1,4.6,0.8,2,0.8,0.5833333333333334,0.559
-1,-1,4.8,4.6,0.7,1,0.6,0.5714285714285714,0.622,1,5.0,3.5,0.7,2,0.8,0.47058823529411764,0.583
1,2,5.0,4.7,0.5,3,0.6,0.4444444444444444,0.515,-1,4.5,4.1,0.5,3,0.4,0.42857142857142855,0.531
1,2,4.9,3.7,0.7,1,0.6,0.6842105263157895,0.667,-5,4.4,5.5,0.3,5,0.0,0.35294117647058826,0.367
-1,-1,4.7,4.7,0.2,3,0.2,0.5333333333333333,0.419,3,5.0,4.7,0.6,3,0.8,0.3333333333333333,0.485
1,1,4.7,4.5,0.6,1,0.8,0.5789473684210527,0.629,5,4.9,3.4,0.8,2,1.0,0.4666666666666667,0.588
1,1,4.8,4.2,0.4,3,0.4,0.6842105263157895,0.543,-4,3.6,4.6,0.3,5,0.2,0.3157894736842105,0.412
-1,-4,4.0,3.8,0.3,4,0.2,0.5,0.484,1,4.7,4.8,0.6,2,0.4,0.6666666666666666,0.533
-1,-1,5.8,4.0,0.7,1,0.8,0.8,0.677,3,4.9,3.7,0.8,1,0.8,0.6428571428571429,0.676
1,1,3.8,4.6,0.6,5,0.6,0.4,0.382,4,5.2,4.7,0.6,2,0.8,0.3684210526315789,0.5
-1,2,5.1,5.2,0.7,2,0.8,0.42105263157894735,0.5,-5,3.2,5.2,0.2,5,0.0,0.25,0.324
1,4,4.9,3.4,0.8,2,0.8,0.6666666666666666,0.576,-3,3.7,4.6,0.3,5,0.4,0.3333333333333333,0.424
1,-3,4.8,4.3,0.3,3,0.2,0.6666666666666666,0.529,1,5.1,5.1,0.5,3,0.4,0.4666666666666667,0.516
1,-3,6.1,4.6,0.5,1,0.4,0.6,0.636,6,4.5,4.0,0.8,1,1.0,0.5625,0.688
1,-1,4.8,4.6,0.6,1,0.6,0.5555555555555556,0.618,1,5.0,4.7,0.4,3,0.2,0.5882352941176471,0.515
-1,1,3.3,5.2,0.3,5,0.2,0.42857142857142855,0.343,1,5.2,4.7,0.8,2,0.8,0.5454545454545454,0.545
1,1,4.5,4.5,0.3,5,0.4,0.5,0.412,-1,3.6,5.3,0.4,4,0.2,0.3333333333333333,0.382
-1,-2,4.5,4.8,0.3,4,0.2,0.38461538461538464,0.406,5,4.6,4.2,0.7,1,1.0,0.6,0.562
1,-3,4.3,4.2,0.4,4,0.2,0.55,0.457,2,3.0,4.1,0.5,5,0.6,0.26666666666666666,0.375
1,-1,3.8,5.0,0.5,4,0.6,0.5555555555555556,0.455,1,3.9,4.3,0.4,2,0.4,0.3684210526315789,0.486
1,-1,3.7,4.5,0.6,5,0.6,0.35714285714285715,0.364,1,4.2,3.8,0.6,1,0.6,0.6,0.562
-1,-1,3.8,4.3,0.4,3,0.4,0.625,0.472,-1,4.9,5.2,0.5,3,0.4,0.4375,0.5
1,1,4.8,4.6,0.3,3,0.4,0.47058823529411764,0.5,-4,4.9,4.7,0.5,3,0.2,0.4375,0.5
1,-2,3.3,4.4,0.6,5,0.6,0.5,0.41,2,5.9,4.2,0.6,1,0.6,0.6111111111111112,0.649
1,-1,4.8,4.9,0.5,4,0.2,0.6470588235294118,0.45,1,3.9,5.0,0.5,5,0.2,0.3,0.436
-1,-1,3.6,5.3,0.3,5,0.4,0.4444444444444444,0.366,1,5.3,4.7,0.7,2,0.8,0.5882352941176471,0.55
1,2,4.9,4.1,0.5,2,0.6,0.68,0.561,-6,5.0,5.7,0.3,2,0.0,0.4444444444444444,0.421
-1,5,3.4,4.8,0.6,4,1.0,0.55,0.415,-3,4.9,3.6,0.6,3,0.4,0.42857142857142855,0.55
1,-2,4.9,5.2,0.4,3,0.4,0.5294117647058824,0.486,1,4.7,4.4,0.6,2,0.2,0.47619047619047616,0.622
1,2,4.6,5.2,0.4,3,0.8,0.38461538461538464,0.417,-2,4.0,4.5,0.7,5,0.6,0.3684210526315789,0.425
1,4,3.5,4.9,0.5,4,0.8,0.5263157894736842,0.4,-2,5.0,3.7,0.7,2,0.4,0.45,0.564
-1,-2,4.2,5.1,0.2,5,0.2,0.3157894736842105,0.368,3,5.2,3.8,0.8,1,0.8,0.7,0.7
1,1,4.9,3.6,0.6,3,0.4,0.6842105263157895,0.561,-3,4.1,5.0,0.2,5,0.2,0.42105263157894735,0.359
1,-1,3.9,5.0,0.4,5,0.2,0.5789473684210527,0.425,2,4.5,4.3,0.6,3,0.6,0.5,0.538
1,1,4.8,4.8,0.5,4,0.4,0.6666666666666666,0.463,-3,4.3,4.3,0.2,4,0.4,0.4090909090909091,0.447
-1,3,4.7,5.2,0.5,2,0.8,0.42857142857142855,0.432,-3,4.0,4.6,0.6,5,0.4,0.35,0.415
1,7,4.6,4.2,0.7,2,1.0,0.6363636363636364,0.5,-2,4.6,4.9,0.2,4,0.2,0.3,0.389
1,2,4.8,4.6,0.4,3,0.6,0.5,0.513,-5,4.9,4.8,0.4,4,0.0,0.4117647058823529,0.487
-1,1,3.6,5.2,0.3,5,0.4,0.47058823529411764,0.375,-1,5.3,4.7,0.6,2,0.6,0.5625,0.538
-1,2,4.3,3.9,0.5,2,0.4,0.5,0.541,-1,4.6,4.3,0.4,4,0.4,0.3684210526315789,0.463
-1,-1,4.0,4.4,0.7,5,0.8,0.5,0.436,1,4.5,5.3,0.3,3,0.6,0.4090909090909091,0.4
-1,-1,4.7,5.0,0.4,3,0.4,0.5625,0.5,-4,4.5,4.2,0.6,2,0.2,0.45,0.611
-1,2,3.6,4.6,0.4,5,0.4,0.5333333333333333,0.421,1,6.1,4.6,0.6,1,0.6,0.6666666666666666,0.649
-1,-1,4.6,4.6,0.6,1,0.8,0.4444444444444444,0.559,1,4.8,4.6,0.6,1,0.6,0.6875,0.615
1,6,4.6,4.3,0.7,3,1.0,0.6190476190476191,0.487,-1,4.7,4.9,0.2,3,0.2,0.3157894736842105,0.4
-1,2,4.6,4.1,0.8,1,0.8,0.55,0.583,-1,4.5,4.3,0.4,3,0.4,0.4375,0.514
1,-2,4.6,4.6,0.3,4,0.4,0.4375,0.486,-3,4.9,4.6,0.6,3,0.4,0.4666666666666667,0.514
-1,-1,4.3,4.9,0.2,5,0.2,0.3333333333333333,0.378,2,5.0,3.8,0.8,1,0.8,0.6842105263157895,0.692
1,8,4.7,4.2,0.8,2,1.0,0.6521739130434783,0.512,-3,4.6,5.0,0.2,4,0.2,0.2857142857142857,0.378
-1,4,3.2,4.2,0.7,5,0.8,0.55,0.432,-1,5.7,4.2,0.6,1,0.2,0.5625,0.629
-1,-1,4.3,4.0,0.5,2,0.4,0.47058823529411764,0.526,1,4.6,4.3,0.4,4,0.6,0.4,0.476
1,2,3.8,4.1,0.5,2,0.6,0.6190476190476191,0.488,-1,4.1,4.0,0.3,4,0.4,0.45,0.472
1,1,4.9,4.1,0.5,3,0.6,0.6666666666666666,0.55,-5,5.1,5.7,0.4,2,0.0,0.47058823529411764,0.432
-1,1,4.8,4.8,0.5,4,0.2,0.6875,0.462,-4,3.8,5.0,0.4,5,0.2,0.2631578947368421,0.421
-1,-1,3.2,4.3,0.6,5,0.8,0.5238095238095238,0.421,1,5.8,4.1,0.6,1,0.4,0.5882352941176471,0.639
-1,-1,4.5,4.1,0.8,1,0.6,0.5238095238095238,0.568,1,4.5,4.3,0.5,3,0.6,0.47058823529411764,0.526
1,1,3.7,4.6,0.3,5,0.6,0.5294117647058824,0.425,-1,6.0,4.6,0.5,1,0.6,0.65,0.641
1,3,3.9,4.2,0.5,2,0.8,0.6363636363636364,0.5,-2,4.2,4.1,0.2,4,0.4,0.42857142857142855,0.459
1,1,4.9,5.2,0.4,3,0.4,0.5555555555555556,0.5,-1,4.7,4.4,0.5,2,0.2,0.45454545454545453,0.605
1,-4,4.8,4.8,0.5,4,0.2,0.6666666666666666,0.447,-3,3.8,4.9,0.5,5,0.2,0.2777777777777778,0.432
-1,1,4.4,4.8,0.2,4,0.2,0.35294117647058826,0.389,1,5.0,3.8,0.7,1,0.8,0.6666666666666666,0.684
1,-2,4.8,4.1,0.4,3,0.6,0.6521739130434783,0.538,-4,5.1,5.6,0.5,2,0.2,0.5,0.444
1,1,3.8,4.2,0.4,3,0.4,0.6,0.475,2,4.2,4.0,0.3,4,0.4,0.47368421052631576,0.486
1,4,4.0,4.3,0.7,5,0.8,0.5,0.432,-3,4.9,4.8,0.6,4,0.4,0.3181818181818182,0.459
1,-3,4.1,3.9,0.4,2,0.2,0.42857142857142855,0.514,4,4.6,4.5,0.7,1,0.8,0.7333333333333333,0.576
1,2,5.2,4.6,0.6,2,0.8,0.5,0.541,-3,5.0,5.5,0.5,2,0.4,0.5333333333333333,0.457
-1,1,4.5,4.1,0.5,3,0.4,0.6,0.528,-1,4.3,4.2,0.4,4,0.4,0.35294117647058826,0.462
1,-2,4.7,4.6,0.6,1,0.4,0.5454545454545454,0.605,2,5.0,3.4,0.8,2,0.8,0.5,0.595
1,1,4.0,4.0,0.3,4,0.2,0.4666666666666667,0.471,-1,3.6,5.2,0.2,4,0.2,0.3181818181818182,0.368
1,5,4.6,4.3,0.7,2,1.0,0.6,0.474,-2,3.8,4.9,0.5,5,0.4,0.29411764705882354,0.444
1,1,4.6,4.2,0.8,1,0.8,0.5263157894736842,0.571,-1,4.8,4.6,0.4,4,0.4,0.55,0.5
1,-1,3.8,4.3,0.3,3,0.4,0.5789473684210527,0.462,1,4.8,5.0,0.5,2,0.6,0.47368421052631576,0.514
-1,-1,4.9,4.1,0.4,3,0.6,0.6818181818181818,0.553,1,3.6,4.6,0.3,5,0.2,0.3181818181818182,0.405
1,2,3.2,5.0,0.4,4,0.6,0.47058823529411764,0.368,-2,4.9,4.5,0.7,3,0.4,0.5,0.528
1,1,4.2,3.9,0.5,2,0.4,0.4666666666666667,0.528,1,4.5,4.2,0.4,4,0.6,0.3888888888888889,0.475
1,-2,3.6,5.3,0.2,5,0.2,0.4375,0.359,3,5.3,4.7,0.7,2,0.8,0.6,0.553
-1,5,4.0,4.3,0.8,5,1.0,0.5263157894736842,0.447,-1,4.3,5.2,0.3,5,0.4,0.38095238095238093,0.382
-1,-1,3.4,4.4,0.5,5,0.6,0.5217391304347826,0.429,-1,4.6,5.1,0.2222222222222222,4,0.25,0.39285714285714285,0.46
-1,1,4.6,4.5,0.4,3,0.2,0.6666666666666666,0.49,1,4.6,4.1,0.6,4,0.8,0.4583333333333333,0.509
-1,-1,4.0,4.3,0.4,2,0.2,0.6521739130434783,0.491,-2,4.5,5.2,0.5,2,0.2,0.4230769230769231,0.438
1,-7,4.4,4.6,0.2,3,0.0,0.6818181818181818,0.521,2,5.4,4.2,0.5,1,0.6,0.5454545454545454,0.617
1,1,4.6,4.0,0.5555555555555556,3,0.75,0.55,0.469,-1,4.7,4.2,0.6,2,0.8,0.45454545454545453,0.551
1,-1,5.7,4.6,0.5,1,0.6,0.6363636363636364,0.609,2,3.5,5.3,0.4,5,0.6,0.34615384615384615,0.367
-1,1,5.5,4.2,0.5,1,0.6,0.6818181818181818,0.614,1,4.1,5.0,0.5,4,0.6,0.2857142857142857,0.457
1,3,4.2,4.4,0.5,5,0.6,0.47619047619047616,0.447,-3,4.7,4.5,0.6,2,0.2,0.3333333333333333,0.5
1,1,4.4,5.1,0.4,4,0.6,0.34782608695652173,0.375,-1,4.2,5.0,0.3,5,0.4,0.28,0.354
1,-1,4.2,4.4,0.6,5,0.8,0.5,0.46,1,5.1,5.0,0.5,4,0.6,0.45454545454545453,0.49
1,4,4.8,4.3,0.6,3,0.8,0.625,0.543,1,4.4,5.1,0.4,5,0.2,0.3076923076923077,0.438
1,-1,4.2,5.2,0.3,4,0.4,0.3,0.356,-2,4.0,4.2,0.6,2,0.6,0.37037037037037035,0.5
1,1,4.9,3.8,0.6,1,0.6,0.6296296296296297,0.667,-4,4.6,4.6,0.3,2,0.2,0.43478260869565216,0.556
-1,-4,5.1,4.7,0.5,2,0.2,0.46153846153846156,0.532,4,5.1,3.9,0.9,2,0.8,0.45,0.612
1,-1,5.1,4.4,0.7,1,0.8,0.5652173913043478,0.633,-1,4.5,4.1,0.4,3,0.4,0.5789473684210527,0.523
-1,4,4.6,4.5,0.6,1,0.8,0.4583333333333333,0.581,2,4.5,4.1,0.6,4,0.4,0.42857142857142855,0.5
-1,-3,3.4,4.8,0.5,4,0.2,0.5238095238095238,0.408,-2,4.6,5.3,0.6,2,0.4,0.43478260869565216,0.444
1,1,5.0,3.6,0.6,3,0.6,0.6923076923076923,0.583,3,5.0,4.5,0.7,1,0.8,0.5238095238095238,0.543
1,1,5.1,5.4,0.5,2,0.4,0.4230769230769231,0.438,2,5.1,4.6,0.5,1,0.4,0.6190476190476191,0.54
-1,2,3.4,4.6,0.5,4,0.4,0.5416666666666666,0.423,-1,5.6,4.4,0.5,1,0.6,0.5833333333333334,0.612
1,1,3.4,5.2,0.4,5,0.6,0.391304347826087,0.365,-3,4.8,4.6,0.5,3,0.4,0.4583333333333333,0.51
1,1,4.4,4.1,0.5,2,0.4,0.4090909090909091,0.521,-2,4.1,5.0,0.5,4,0.4,0.2916666666666667,0.449
-1,-1,4.3,4.2,0.3,2,0.4,0.48,0.511,4,5.0,3.5,0.8,2,0.8,0.45454545454545453,0.608
-1,-1,4.6,4.5,0.7,1,0.6,0.4444444444444444,0.565,4,4.9,3.6,0.6,1,0.8,0.7142857142857143,0.686
1,-1,4.0,4.7,0.5,5,0.6,0.5416666666666666,0.451,-2,5.0,4.0,0.7,3,0.6,0.43478260869565216,0.596
-1,1,5.1,4.3,0.7,1,0.6,0.5769230769230769,0.635,1,4.3,4.9,0.3,5,0.4,0.3103448275862069,0.431
1,-2,4.1,5.1,0.4,4,0.6,0.5833333333333334,0.444,1,4.3,5.2,0.3,4,0.4,0.4166666666666667,0.364
1,2,5.0,3.9,0.7,2,0.8,0.7142857142857143,0.596,-2,4.5,4.1,0.4,4,0.6,0.42857142857142855,0.455
-1,1,4.4,4.1,0.6,2,0.8,0.4444444444444444,0.545,-1,5.1,5.1,0.2,4,0.4,0.3888888888888889,0.467
-1,-4,4.3,5.1,0.2,5,0.2,0.4444444444444444,0.349,3,5.1,4.5,0.7,1,0.8,0.7083333333333334,0.638
-1,2,4.6,5.1,0.7,2,0.8,0.5,0.465,-2,3.8,4.6,0.6,5,0.4,0.32,0.435
1,2,4.7,4.4,0.5,3,0.4,0.5909090909090909,0.523,-1,4.8,4.4,0.8,2,0.6,0.36363636363636365,0.522
-1,1,5.1,5.6,0.3,3,0.6,0.4583333333333333,0.442,-1,3.4,5.4,0.2,5,0.2,0.2916666666666667,0.34
1,-3,4.5,4.2,0.5,4,0.4,0.5185185185185185,0.479,3,4.1,4.2,0.7,3,0.6,0.4,0.521
1,-1,5.5,4.3,0.5,1,0.4,0.6666666666666666,0.605,1,3.4,4.4,0.5,5,0.4,0.3181818181818182,0.422
1,2,5.8,4.7,0.5,1,0.4,0.65,0.614,-4,4.5,5.1,0.3,5,0.2,0.2916666666666667,0.435
-1,2,4.9,3.7,0.6,1,0.4,0.64,0.674,-3,4.7,5.0,0.4,3,0.2,0.4090909090909091,0.477
1,1,5.0,4.6,0.6,3,0.6,0.5217391304347826,0.523,-1,3.4,4.8,0.7,4,0.6,0.34615384615384615,0.426
-1,2,5.0,3.6,0.6,3,0.8,0.7083333333333334,0.587,-1,4.5,4.1,0.4,2,0.2,0.5882352941176471,0.524
-1,1,3.4,4.4,0.5,5,0.6,0.52,0.431,-1,4.6,5.0,0.3333333333333333,4,0.4,0.4,0.462
1,-3,4.2,4.3,0.3,3,0.2,0.4444444444444444,0.49,6,5.1,3.5,0.8,1,1.0,0.5,0.623
