outcome,h-strk,h-pspg,h-papg,h-10w,h-rnk,h-5w,h-lw,h-w,v-strk,v-pspg,v-papg,v-10w,v-rnk,v-5w,v-lw,v-w,h+,h,t,v,v+
1,-1,4.4,4.6,0.2,3,0.2,0.6666666666666666,0.52,1,5.4,4.1,0.6,1,0.6,0.5416666666666666,0.612
-1,3,5.1,5.3,0.6,2,0.8,0.4642857142857143,0.46,-2,5.1,4.6,0.3,1,0.4,0.5652173913043478,0.519
-1,1,4.8,4.6,0.3,3,0.4,0.6538461538461539,0.491,-1,4.7,4.3,0.5,4,0.6,0.46153846153846156,0.509
-1,-1,4.6,4.2,0.4444444444444444,3,0.6,0.5454545454545454,0.471,1,4.9,4.3,0.7,2,0.6,0.4583333333333333,0.549
1,3,4.4,5.0,0.6,4,0.8,0.4,0.4,-3,4.1,5.1,0.2,5,0.2,0.25925925925925924,0.34
1,3,3.5,5.1,0.6,5,0.6,0.44,0.389,-5,4.7,4.7,0.4,2,0.0,0.4230769230769231,0.49
-1,3,4.5,4.1,0.6,2,0.6,0.4583333333333333,0.54,-4,4.1,5.1,0.4,5,0.2,0.2692307692307692,0.431
1,2,4.4,4.1,0.6,2,0.4,0.43478260869565216,0.531,-3,4.1,5.0,0.5,5,0.4,0.28,0.44
-1,-2,4.2,4.2,0.3,2,0.2,0.46153846153846156,0.5,5,5.0,3.4,0.8,2,1.0,0.4782608695652174,0.615
-1,1,4.0,4.6,0.6,5,0.6,0.56,0.462,-3,4.9,4.0,0.6,3,0.4,0.4166666666666667,0.585
1,1,4.4,4.3,0.7,5,0.8,0.52,0.471,-1,5.0,5.2,0.5,4,0.6,0.43478260869565216,0.48
-1,1,4.4,4.5,0.3,3,0.2,0.6956521739130435,0.531,-1,5.3,4.1,0.5,1,0.6,0.5217391304347826,0.604
1,2,4.3,5.1,0.5,4,0.6,0.375,0.388,-2,4.1,5.0,0.2,5,0.4,0.2692307692307692,0.347
1,2,5.1,5.3,0.6,2,0.6,0.4444444444444444,0.449,-1,5.1,4.6,0.4,1,0.4,0.5909090909090909,0.529
1,-1,4.7,4.6,0.3,3,0.2,0.64,0.481,2,4.7,4.2,0.6,4,0.8,0.48,0.519
-1,-1,5.1,4.3,0.6,1,0.4,0.5555555555555556,0.623,2,4.3,4.9,0.3,4,0.6,0.3333333333333333,0.442
-1,-2,4.6,4.8,0.6,1,0.4,0.42857142857142855,0.553,5,5.2,3.7,0.7,1,1.0,0.7272727272727273,0.692
-1,2,4.6,4.0,0.5555555555555556,3,0.8,0.5714285714285714,0.48,-2,4.7,4.2,0.6,2,0.6,0.43478260869565216,0.54
-1,-1,3.4,4.6,0.4,4,0.4,0.52,0.415,1,5.5,4.3,0.6,1,0.6,0.6,0.62
1,2,3.4,5.2,0.5,5,0.6,0.4166666666666667,0.377,-4,4.7,4.6,0.4,2,0.2,0.44,0.5
1,2,4.5,4.3,0.7,5,0.8,0.5384615384615384,0.481,-2,5.0,5.2,0.5,4,0.4,0.4166666666666667,0.471
-1,-1,3.9,4.6,0.5,5,0.4,0.5384615384615384,0.453,1,4.9,3.9,0.6,3,0.4,0.44,0.593
1,3,4.4,4.9,0.4,4,0.6,0.5909090909090909,0.453,-2,5.1,4.4,0.6,2,0.4,0.6923076923076923,0.611
1,1,4.1,4.3,0.5,2,0.4,0.64,0.491,-1,4.5,5.3,0.4,3,0.4,0.42857142857142855,0.44
-1,-2,3.4,4.6,0.3,4,0.4,0.5,0.407,2,5.5,4.3,0.7,1,0.8,0.6153846153846154,0.627
-1,-2,4.9,5.2,0.5,2,0.6,0.43333333333333335,0.442,-2,3.9,4.6,0.4,5,0.4,0.37037037037037035,0.444
1,1,4.6,5.0,0.4444444444444444,3,0.6,0.5454545454545454,0.472,-2,4.6,4.2,0.4444444444444444,4,0.4,0.41379310344827586,0.462
-1,2,5.0,4.5,0.4,1,0.6,0.4827586206896552,0.537,-2,4.9,3.4,0.7,3,0.6,0.46153846153846156,0.6
-1,-1,4.8,4.6,0.3,3,0.4,0.6296296296296297,0.481,7,5.4,3.7,0.9,1,1.0,0.75,0.704
-1,-1,4.0,5.0,0.3,5,0.2,0.6,0.434,3,5.5,4.2,0.8,1,0.8,0.6296296296296297,0.635
1,-1,3.4,4.4,0.4,5,0.4,0.5,0.423,1,4.5,4.0,0.5,2,0.8,0.6153846153846154,0.538
1,4,3.5,5.0,0.7,4,0.8,0.46153846153846156,0.4,1,5.0,4.4,0.5,1,0.4,0.6785714285714286,0.607
-1,-1,4.0,4.3,0.4,2,0.4,0.6296296296296297,0.491,1,4.6,5.0,0.5,1,0.2,0.75,0.54
1,-1,4.4,4.9,0.5,4,0.8,0.5833333333333334,0.455,1,4.7,4.3,0.6,4,0.6,0.48148148148148145,0.518
1,2,4.5,4.6,0.3,3,0.6,0.6923076923076923,0.538,-1,4.8,4.2,0.7,2,0.4,0.46153846153846156,0.547
1,-6,4.6,4.6,0.3,3,0.0,0.56,0.481,2,4.2,4.2,0.4,2,0.4,0.5454545454545454,0.51
1,-1,4.4,4.5,0.8,5,0.6,0.5357142857142857,0.481,1,5.5,4.2,0.6,1,0.6,0.5384615384615384,0.608
-1,-4,4.0,5.2,0.2,5,0.2,0.43478260869565216,0.333,-3,3.3,4.6,0.3,4,0.4,0.32142857142857145,0.4
1,-3,5.0,5.2,0.4,4,0.2,0.5185185185185185,0.462,-2,4.4,5.2,0.4,3,0.2,0.41379310344827586,0.431
1,-1,4.5,4.9,0.6,4,0.8,0.4074074074074074,0.404,3,4.9,3.9,0.7,1,0.6,0.48148148148148145,0.607
1,1,4.5,4.6,0.5,3,0.6,0.6666666666666666,0.536,-1,4.2,4.6,0.4,5,0.4,0.3870967741935484,0.448
-1,2,3.7,4.5,0.5,4,0.6,0.53125,0.448,-2,5.5,3.8,0.8,1,0.6,0.7333333333333333,0.7
1,2,5.1,5.2,0.4,3,0.6,0.53125,0.474,-5,4.0,4.4,0.2,4,0.0,0.4444444444444444,0.464
1,-2,4.5,5.3,0.3,2,0.4,0.4166666666666667,0.429,4,4.2,5.1,0.5,5,0.8,0.3,0.375
-1,5,4.7,4.5,0.5,1,1.0,0.6333333333333333,0.526,-2,4.4,4.9,0.7,4,0.6,0.37037037037037035,0.421
-1,2,4.2,5.2,0.4,5,0.6,0.6,0.448,-2,4.3,4.5,0.5,5,0.4,0.39285714285714285,0.475
1,-2,5.4,4.2,0.5,1,0.4,0.6538461538461539,0.582,3,4.8,4.2,0.6,2,0.6,0.5,0.561
-1,5,4.8,4.7,0.9,2,1.0,0.6551724137931034,0.5,-2,4.6,5.1,0.3,1,0.4,0.68,0.527
-1,1,4.8,4.8,0.3,4,0.2,0.5806451612903226,0.466,-2,4.9,5.5,0.4,2,0.2,0.43478260869565216,0.429
1,1,4.9,4.5,0.5,2,0.4,0.47058823529411764,0.525,-1,3.5,4.6,0.4,4,0.4,0.3333333333333333,0.4
1,1,4.5,4.5,0.4,4,0.2,0.5483870967741935,0.492,-1,4.4,4.5,0.3,5,0.2,0.38235294117647056,0.439
1,1,4.6,5.2,0.4,2,0.6,0.44,0.439,-1,4.1,5.3,0.4,5,0.8,0.2903225806451613,0.368
-1,-1,5.4,4.1,0.5,1,0.4,0.68,0.593,2,4.8,4.2,0.6,2,0.6,0.4827586206896552,0.554
-1,-3,4.6,4.5,0.5,4,0.2,0.5517241379310345,0.492,-5,4.5,4.6,0.4,4,0.0,0.375,0.436
1,-2,4.4,4.6,0.4,3,0.6,0.6551724137931034,0.527,1,4.2,4.6,0.5,5,0.4,0.4,0.456
1,1,5.0,5.2,0.4,4,0.4,0.5161290322580645,0.464,-4,4.1,4.2,0.3,3,0.2,0.46153846153846156,0.473
-1,4,4.9,4.9,0.6,3,0.8,0.6,0.5,-1,4.0,4.3,0.4,2,0.4,0.36666666666666664,0.483
1,-1,4.9,4.5,0.5,2,0.4,0.45454545454545453,0.517,1,3.6,4.6,0.4,4,0.4,0.34375,0.407
-1,-1,4.5,5.3,0.4,2,0.4,0.43478260869565216,0.436,3,4.2,5.2,0.4,5,0.6,0.27586206896551724,0.364
-1,-2,4.2,4.7,0.4,5,0.4,0.5185185185185185,0.441,1,4.4,4.9,0.7,4,0.6,0.39285714285714285,0.431
1,-4,4.7,4.7,0.2,4,0.2,0.5666666666666667,0.456,-1,4.9,5.4,0.5,2,0.2,0.45454545454545453,0.436
1,4,4.6,4.5,0.4,1,0.8,0.6206896551724138,0.518,-1,4.4,4.8,0.7,4,0.6,0.38461538461538464,0.429
1,2,5.1,4.3,0.5,1,0.6,0.5357142857142857,0.61,1,4.5,4.0,0.5,2,0.4,0.5862068965517241,0.527
1,1,5.5,4.1,0.5,1,0.4,0.6666666666666666,0.589,-1,4.8,4.2,0.5,2,0.6,0.4838709677419355,0.552
1,1,4.2,5.2,0.3,5,0.4,0.5862068965517241,0.439,-1,4.3,4.5,0.6,5,0.4,0.4074074074074074,0.483
1,-3,4.8,4.0,0.4,3,0.4,0.7241379310344828,0.576,-2,3.4,5.1,0.6,5,0.6,0.3448275862068966,0.397
-1,-2,4.8,3.4,0.6,2,0.4,0.7,0.593,2,5.7,4.4,0.8,1,0.8,0.6451612903225806,0.643
1,3,4.6,4.7,0.7,3,0.8,0.6296296296296297,0.483,1,4.6,5.0,0.4,1,0.6,0.7391304347826086,0.547
1,-3,4.8,3.4,0.5,2,0.4,0.6774193548387096,0.583,3,5.6,4.3,0.8,1,0.8,0.65625,0.649
1,3,5.2,4.3,0.5,1,0.8,0.5517241379310345,0.617,-1,4.5,4.2,0.5,2,0.4,0.5666666666666667,0.518
1,1,4.9,3.9,0.4,2,0.4,0.7333333333333333,0.583,-3,3.4,5.2,0.5,5,0.4,0.3333333333333333,0.39
1,1,3.6,4.5,0.5,5,0.6,0.5161290322580645,0.439,-1,5.5,3.8,0.9,1,0.8,0.7586206896551724,0.712
1,-1,5.5,4.3,0.7,1,0.6,0.64,0.638,2,4.5,4.6,0.6,3,0.6,0.38461538461538464,0.544
1,2,4.9,3.9,0.5,2,0.4,0.7419354838709677,0.59,-4,3.4,5.2,0.5,5,0.2,0.3225806451612903,0.383
-1,1,4.9,4.8,0.7,3,0.8,0.5925925925925926,0.5,-1,4.0,4.3,0.4,3,0.4,0.375,0.484
1,3,5.2,5.2,0.5,3,0.6,0.5454545454545454,0.483,-6,4.0,4.4,0.2,4,0.0,0.42857142857142855,0.456
1,4,4.8,4.7,0.8,3,0.8,0.6428571428571429,0.492,-1,4.6,5.1,0.4,1,0.6,0.7083333333333334,0.537
1,2,4.2,4.8,0.4,5,0.4,0.5161290322580645,0.444,-1,5.3,4.2,0.8,1,0.8,0.6857142857142857,0.631
1,3,4.9,5.2,0.5,2,0.8,0.42424242424242425,0.459,1,4.6,4.6,0.6,2,0.2,0.4074074074074074,0.5
1,-2,3.5,5.5,0.3,5,0.2,0.4375,0.375,-3,5.1,5.2,0.5,4,0.4,0.35714285714285715,0.468
-1,-3,5.4,4.3,0.5,1,0.2,0.5862068965517241,0.613,-3,4.4,5.1,0.5,3,0.4,0.4375,0.435
1,-1,4.4,4.5,0.2,5,0.2,0.5217391304347826,0.426,-4,4.4,5.0,0.4,4,0.2,0.3333333333333333,0.508
1,-1,4.8,4.3,0.5,2,0.4,0.6333333333333333,0.548,-5,4.0,5.3,0.4,5,0.0,0.2571428571428571,0.344
-1,-1,5.5,3.9,0.6,1,0.4,0.6363636363636364,0.688,3,4.8,4.6,0.5,4,0.8,0.4,0.484
-1,-1,4.6,5.1,0.6,1,0.6,0.4,0.542,-2,4.6,4.6,0.6,3,0.4,0.3548387096774194,0.484
-1,1,4.3,4.3,0.5,2,0.6,0.6,0.5,5,5.9,4.0,0.7,1,1.0,0.5172413793103449,0.617
1,-2,4.6,5.2,0.5,1,0.6,0.3870967741935484,0.533,1,4.7,4.6,0.7,3,0.4,0.375,0.492
1,1,4.5,4.6,0.3,5,0.4,0.5416666666666666,0.435,-5,4.4,5.1,0.3,4,0.0,0.3225806451612903,0.5
1,-1,4.2,4.3,0.5,2,0.6,0.5806451612903226,0.493,6,5.9,4.0,0.7,1,1.0,0.5333333333333333,0.623
-1,1,3.7,4.6,0.4,4,0.4,0.4666666666666667,0.4,2,3.8,4.6,0.6,4,0.6,0.3793103448275862,0.452
1,1,3.6,5.4,0.3,5,0.4,0.45454545454545453,0.385,-4,5.1,5.3,0.4,4,0.2,0.3448275862068966,0.46
1,3,4.3,4.8,0.5,5,0.6,0.53125,0.453,-2,5.2,4.2,0.7,1,0.6,0.6666666666666666,0.621
1,-4,5.4,4.4,0.4,1,0.2,0.5666666666666667,0.603,1,4.5,5.2,0.5,3,0.4,0.45454545454545453,0.444
-1,1,4.9,5.0,0.6,3,0.4,0.5714285714285714,0.484,2,5.2,3.9,0.6,3,0.8,0.43333333333333335,0.6
-1,2,4.3,4.4,0.5,5,0.6,0.5483870967741935,0.492,1,4.7,4.5,0.5,3,0.8,0.43333333333333335,0.515
-1,1,4.4,4.2,0.4,2,0.4,0.4827586206896552,0.517,4,4.8,3.4,0.6,2,0.8,0.4827586206896552,0.609
-1,4,4.9,5.1,0.6,2,0.8,0.4411764705882353,0.468,-1,4.5,4.6,0.5,2,0.2,0.39285714285714285,0.492
1,1,4.8,4.3,0.6,2,0.6,0.6451612903225806,0.556,-6,4.0,5.3,0.4,5,0.0,0.25,0.339
1,-2,4.6,4.9,0.6,4,0.6,0.4666666666666667,0.435,-1,4.2,5.3,0.4,5,0.2,0.28125,0.429
-1,1,3.9,5.2,0.2,5,0.2,0.4642857142857143,0.338,4,5.1,3.9,0.7,2,0.8,0.46875,0.612
-1,-1,4.4,5.2,0.3,4,0.2,0.6774193548387096,0.492,-3,4.1,4.4,0.4,3,0.4,0.41379310344827586,0.462
-1,-1,4.2,4.7,0.5,4,0.8,0.5294117647058824,0.455,-1,4.7,4.6,0.4,2,0.4,0.4,0.492
-1,-6,5.0,5.2,0.4,5,0.0,0.5588235294117647,0.446,-1,4.9,3.6,0.6,2,0.8,0.5,0.612
-1,1,4.3,4.4,0.5,4,0.6,0.5454545454545454,0.492,1,4.5,4.6,0.5,5,0.6,0.3684210526315789,0.446
-1,-1,4.9,5.3,0.6,2,0.6,0.43243243243243246,0.462,1,5.5,4.5,0.4,1,0.4,0.6470588235294118,0.606
1,1,4.8,5.0,0.4,3,0.4,0.5483870967741935,0.477,-2,4.7,4.5,0.6,3,0.4,0.42424242424242425,0.507
1,-1,4.7,4.7,0.6,3,0.8,0.5625,0.492,-1,4.8,4.8,0.5,4,0.4,0.37142857142857144,0.485
-1,1,4.6,5.2,0.5,4,0.4,0.43333333333333335,0.446,2,4.7,4.8,0.6,3,0.6,0.40625,0.453
-1,1,4.8,5.2,0.5,1,0.4,0.4117647058823529,0.54,1,4.6,4.3,0.4,2,0.4,0.5483870967741935,0.508
-1,1,5.5,3.9,0.4,1,0.4,0.6111111111111112,0.672,-1,4.7,4.2,0.6,2,0.6,0.47058823529411764,0.561
1,2,5.2,4.3,0.7,1,0.4,0.5806451612903226,0.623,-3,3.7,4.8,0.3,5,0.2,0.3333333333333333,0.382
1,3,4.9,4.7,0.6,1,0.6,0.4722222222222222,0.529,3,3.6,5.3,0.4,4,0.6,0.3125,0.403
-1,-1,4.2,4.3,0.6,2,0.6,0.5882352941176471,0.5,5,4.0,4.4,0.7,3,1.0,0.4375,0.477
1,1,4.3,5.4,0.4,5,0.4,0.59375,0.424,-3,5.8,4.0,0.6,1,0.4,0.48484848484848486,0.594
-1,1,4.6,4.6,0.3,5,0.2,0.5,0.434,-1,5.6,4.3,0.3,2,0.4,0.4473684210526316,0.547
-1,2,4.6,4.8,0.5,3,0.6,0.525,0.467,-1,4.9,5.4,0.4,4,0.6,0.4722222222222222,0.447
1,-1,4.8,4.1,0.5,1,0.2,0.43243243243243246,0.526,1,5.0,4.7,0.5,2,0.6,0.4473684210526316,0.506
1,-1,4.3,4.6,0.4,5,0.2,0.5135135135135135,0.474,3,4.6,5.4,0.6,4,0.6,0.3684210526315789,0.5
-1,2,4.8,5.0,0.2,4,0.4,0.5428571428571428,0.447,-2,3.9,4.5,0.6,3,0.6,0.4444444444444444,0.493
1,1,4.9,5.5,0.3,5,0.4,0.5263157894736842,0.421,-1,4.8,4.6,0.4,1,0.4,0.5555555555555556,0.519
-1,2,4.7,4.2,0.5,1,0.6,0.6486486486486487,0.558,-2,4.5,5.2,0.5,2,0.6,0.6764705882352942,0.52
-1,-3,4.9,4.9,0.6,4,0.4,0.6097560975609756,0.494,1,3.9,5.1,0.3,5,0.4,0.2619047619047619,0.329
1,2,3.8,5.1,0.3,5,0.4,0.43243243243243246,0.362,-7,5.1,4.7,0.3,3,0.0,0.5813953488372093,0.588
1,1,5.6,4.4,0.5,1,0.6,0.5675675675675675,0.597,-1,4.6,4.4,0.6,2,0.4,0.4358974358974359,0.506
1,1,3.6,5.1,0.5,4,0.6,0.5,0.41,-1,4.7,5.1,0.7,2,0.6,0.4594594594594595,0.481
-1,1,4.3,4.2,0.6,2,0.8,0.5789473684210527,0.512,-1,5.2,3.4,0.8,1,0.6,0.5277777777777778,0.65
-1,-1,4.6,4.9,0.5,3,0.6,0.5121951219512195,0.461,1,4.9,5.3,0.5,4,0.8,0.4864864864864865,0.455
1,-1,4.5,4.7,0.2,5,0.2,0.48484848484848486,0.429,1,5.6,4.3,0.4,1,0.4,0.46153846153846156,0.553
-1,2,4.9,5.5,0.4,5,0.6,0.5384615384615384,0.429,-2,4.8,4.6,0.4,1,0.2,0.5405405405405406,0.512
1,-1,4.7,4.2,0.5,2,0.4,0.631578947368421,0.551,1,4.5,5.1,0.6,2,0.6,0.6857142857142857,0.526
1,1,4.3,4.7,0.5,4,0.6,0.5128205128205128,0.462,-1,4.9,4.6,0.6,3,0.4,0.4473684210526316,0.512
-1,1,4.3,4.5,0.5,5,0.4,0.5263157894736842,0.481,-1,4.5,5.4,0.5,4,0.6,0.358974358974359,0.494
-1,2,5.7,4.4,0.5,1,0.6,0.5789473684210527,0.603,-2,4.6,4.4,0.5,2,0.4,0.425,0.5
-1,-1,5.3,3.8,0.7,2,0.8,0.7317073170731707,0.633,1,4.4,4.5,0.5,3,0.6,0.43243243243243246,0.468
1,-1,4.3,4.3,0.6,3,0.6,0.5675675675675675,0.506,1,5.2,3.4,0.9,1,0.8,0.5428571428571428,0.658
-1,4,5.3,3.8,0.8,2,0.8,0.75,0.641,-1,4.4,4.5,0.4,3,0.4,0.4166666666666667,0.461
1,-1,5.5,4.0,0.7,1,0.6,0.575,0.667,4,4.4,5.3,0.6,5,0.8,0.34210526315789475,0.455
1,-2,4.2,4.7,0.5,4,0.4,0.5,0.455,1,4.9,4.6,0.6,3,0.6,0.4594594594594595,0.519
1,-1,4.7,5.1,0.2,4,0.4,0.5277777777777778,0.442,1,4.0,4.4,0.6,3,0.6,0.4594594594594595,0.5
1,1,4.8,4.1,0.5,1,0.4,0.4473684210526316,0.532,-1,5.0,4.7,0.5,3,0.6,0.4358974358974359,0.5
